File,Zero_Crossing_Rate,RMS_Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Species
Red-tailed_Hawk_21_segment.wav,0.27616666364559167,0.007041971,3712.295461587106,2091.4191178307765,6084.703655198666,-500.02176,34.455822,-24.723667,20.227436,-82.8848,24.90163,2.2872002,25.7298,4.7151885,12.760688,20.271524,12.055276,3.6628616,10.409895,8.438622,8.295963,-12.074707,7.2289715,-6.507527,8.652882,1.5126445,8.066356,2.8415544,8.229128,-2.774513,5.8843894,26.78360223718659,9.877503768035506,22.547251055923308,17.338672062061825,18.056995999030814,16.481943487836663,54.382048849583605,Red-tailed Hawk_filtered
Red-tailed_Hawk_22_segment.wav,0.2374718173238255,0.011842821,3475.845781721271,2007.565895171929,5911.297812237835,-526.90405,80.92028,-23.733398,47.488148,-83.874985,43.652916,-2.27388,38.79301,-14.72671,11.0271635,23.018179,5.8600054,13.453389,9.874002,8.16297,11.915445,-9.847184,7.1732316,-2.8160374,9.105075,2.1794832,5.5150895,-1.8484671,6.971483,-3.6066027,5.4414816,26.73154793496397,10.288891152969345,20.333376980549186,15.634417678903672,18.16144648054767,17.307414487146985,59.02807831494144,Red-tailed Hawk_filtered
Red-tailed_Hawk_23_segment.wav,0.26430743365719256,0.00086075073,3451.9704141836282,1921.191537507529,5479.850468115575,-673.52466,28.197098,-33.93249,13.714689,-123.63887,26.490915,-10.473698,19.840109,-24.264215,8.497162,39.0857,12.399271,16.466553,7.4630203,26.508455,10.655772,-3.2411788,9.356498,-7.5546966,9.54152,-7.840994,7.2886696,3.8258684,5.8490753,-1.0046781,5.5759826,26.743859801432254,10.254600740209654,18.395713716899095,16.802471644838228,15.862430494943883,17.218624368807593,56.0781091082348,Red-tailed Hawk_filtered
Red-tailed_Hawk_24_segment.wav,0.2481590324100928,0.0115704825,3509.3235373084312,2188.58798025629,6114.855135676479,-476.5635,70.3292,-19.435562,24.088667,-101.07361,34.659718,-17.681324,12.891733,-14.476305,8.223941,17.960354,5.773287,7.5111117,8.617657,20.263275,10.450076,-5.1982455,4.751431,2.0149062,5.404343,-0.77773845,5.6306014,-2.3960156,6.5998607,-6.28517,4.956731,26.779598465396273,12.482070592779538,24.636673908701873,14.437141660506098,15.624138623501212,16.152712677853398,54.820601748225045,Red-tailed Hawk_filtered
Red-tailed_Hawk_25_segment.wav,0.3464734991299304,0.006802348,4098.296231529031,1995.3050084402898,6140.1104353973315,-552.7771,85.71043,-21.347412,28.529902,-55.22594,46.65669,4.9850664,9.712393,-11.172669,13.140924,13.294668,12.33755,3.5438092,10.842234,12.832654,15.166538,-2.7325811,7.6985683,-12.048484,8.359984,4.699891,7.0862856,-1.3499086,6.7660956,-4.774589,6.8516316,26.84580150404766,10.370751088743608,20.818851012008455,14.60291958338248,18.18027772007947,18.97309597174154,56.83165278275818,Red-tailed Hawk_filtered
Red-tailed_Hawk_26_segment.wav,0.31613208744199534,0.015755886,4000.612823084856,2154.4085697764635,6400.407391966357,-499.93198,39.507782,-13.31674,19.68253,-48.761993,28.827362,2.2385871,25.686348,-2.2300096,10.587024,6.0778375,12.138205,4.725668,9.4897175,10.502018,10.284822,-10.45842,10.887283,-0.20175008,7.703392,1.1385193,9.224267,-3.1431491,9.450847,2.8556125,7.4704714,26.6617072314163,12.879657407543666,20.029993859445888,15.11488095971485,18.689745922621274,16.648751796170682,55.26079997960648,Red-tailed Hawk_filtered
Red-tailed_Hawk_27_segment.wav,0.26426211753190254,0.006951713,3558.502428368579,2161.228486742834,6020.628636619054,-449.59708,28.154507,-13.406058,14.751354,-96.56722,14.143202,-23.865074,12.265993,-37.98512,11.038813,13.594305,14.777255,-4.07784,11.598367,14.515249,8.390328,-3.9551084,7.880748,2.0534017,5.55644,-1.3562865,9.891483,8.143657,9.094531,0.5533119,5.9379196,26.777332280163662,15.444860519063898,19.578103745447716,13.674125998924438,16.18957804039922,16.757099300147154,55.912514770812614,Red-tailed Hawk_filtered
Red-tailed_Hawk_28_segment.wav,0.3177793285962877,0.010262034,3675.2537631751215,1589.1966241160505,5241.761188551334,-506.80618,61.602478,-20.26073,20.523214,-53.325626,49.455246,22.201498,19.00532,0.0683057,13.095912,2.348013,10.582088,9.005795,7.0250726,-3.179707,9.696335,-5.088797,7.55777,-4.323279,12.04313,1.2833427,8.046807,7.0606666,6.6698165,-0.87650275,6.2134194,26.575133206231058,10.396352954575915,16.889684885302714,17.753360765788724,16.5586036567315,19.97794248968578,57.84561582354128,Red-tailed Hawk_filtered
Red-tailed_Hawk_29_segment.wav,0.18797676518278303,0.012730479,2754.679871877526,1766.0143076318157,4428.75521677845,-502.9064,65.926186,0.20753105,42.73192,-91.36979,33.980015,-18.687511,38.095695,16.40386,11.223049,14.012601,7.9020896,3.0640914,9.921868,14.611649,12.331257,-2.3418276,6.481321,-12.372816,6.654736,-2.9071944,5.5037355,1.1842903,5.39942,-1.3665985,5.580935,26.717681485657824,9.977111064816244,24.195518084719655,15.205297016642165,19.367628424248945,15.811071977632622,55.032447758671516,Red-tailed Hawk_filtered
Red-tailed_Hawk_2_segment.wav,0.16837999383700697,0.014208962,2760.8388622728353,2022.5090716118864,4830.53196599478,-429.7489,24.304129,-33.486397,6.694621,-143.50392,21.712296,-67.53544,12.289146,-34.306923,9.2793665,31.389177,10.895882,0.6724526,6.671821,7.054401,10.388184,-10.95172,6.20931,22.186136,7.7704554,8.49155,7.2809534,16.143574,6.229993,-10.948973,6.8947983,26.73592473838321,14.699956703029255,21.82860421723528,20.510419090424122,19.34500045561141,15.150930272172138,55.34811285393291,Red-tailed Hawk_filtered
Red-tailed_Hawk_30_segment.wav,0.24071605785472974,0.008141745,3212.790284063139,1646.271686504056,4986.31872228674,-529.6819,72.56059,-46.072735,30.965086,-162.08055,51.01415,-1.1526399,35.340008,-43.654045,10.9602,5.449512,12.828287,-2.832207,5.553354,27.917313,14.600947,-2.355683,7.8062434,10.5172415,7.7100205,6.435115,6.6975036,7.9635935,6.06645,-5.437126,6.888089,26.5945745493799,12.068787482041085,20.07832918443365,15.475091429967103,17.59447446074638,18.93606652706632,56.081275212293114,Red-tailed Hawk_filtered
Red-tailed_Hawk_3_segment.wav,0.3551198158352668,0.021016158,4186.3373917138,1559.3130746707704,5827.279457747245,-537.29486,69.60171,-85.80331,44.744858,-73.56235,34.8179,64.13433,39.99097,-16.88668,9.897393,14.044303,11.625485,-1.9624,8.346118,1.2663635,9.66945,-20.420015,11.741034,15.9148445,13.113226,4.0711193,11.512198,-8.952941,11.545414,0.84245116,10.349401,26.85835236531131,9.998871828825656,14.590842181760406,20.306383760798475,20.602269976402514,22.50501961723019,60.90251254803287,Red-tailed Hawk_filtered
Red-tailed_Hawk_4_segment.wav,0.5635020380434783,0.006191072,6074.011253929643,2020.659883783833,8202.309145720108,-549.3409,61.618114,-123.86935,33.82956,-23.199669,27.116508,20.986555,26.657454,-9.995717,7.7821994,22.345003,8.187894,-11.395317,6.48916,13.21539,9.676994,-13.31505,5.303616,7.453967,6.813663,-8.304044,5.142684,9.596244,4.83298,-5.4509954,3.387979,26.64769376258384,10.134668837978774,15.846229761436526,16.30478276961987,16.173431738689132,15.266742605347249,54.436863788120164,Red-tailed Hawk_filtered
Red-tailed_Hawk_5_segment.wav,0.3314647984338747,0.011626662,4259.8169080635635,2343.035442749361,7045.753992350638,-536.9627,65.13912,-24.577509,38.104042,-53.34694,27.447306,2.947572,22.795954,-6.986157,10.807354,16.636955,6.9899373,6.9598794,4.6233096,8.191019,8.872778,-10.652545,13.77347,-4.0156403,7.392024,-2.028139,8.555182,1.1915004,8.766664,0.96269053,5.2527757,27.036010235083758,9.868850708586994,20.623944765878537,16.122164065388777,17.82525830127396,16.39068268895595,54.48270234165659,Red-tailed Hawk_filtered
Red-tailed_Hawk_6_segment.wav,0.2784980738767281,0.0049027363,3429.899938544103,1763.8160046537564,5256.830424647177,-516.4386,52.812725,-31.003376,31.56343,-123.84821,34.807774,-1.1830003,24.52562,-37.325027,16.19532,11.863949,12.583102,3.48306,8.814475,14.91288,9.086336,2.8600545,9.88842,10.0989275,9.2638035,-3.3859682,9.0212965,4.108723,8.638749,-5.700595,8.169595,26.925606623521013,15.243520914718632,19.85915185787482,15.478773224480422,18.28731486725815,21.91581258333684,57.54836110515261,Red-tailed Hawk_filtered
Red-tailed_Hawk_7_segment.wav,0.2712272059889791,0.012281212,3473.199238199559,1806.348281686398,5457.867615737384,-484.7628,63.7267,-27.272667,33.445675,-87.852,39.360653,14.202439,26.057922,1.1690289,5.9005275,18.67885,7.354807,11.7362175,9.572028,0.018046439,6.2143135,-13.265324,6.430983,-9.616075,5.075077,7.891131,9.780677,1.6982535,4.607188,-1.3735222,4.769298,26.563210016556884,10.484081623918312,17.737205504621894,20.108123537900102,16.984353122518147,17.286919652955266,58.25762777620571,Red-tailed Hawk_filtered
Red-tailed_Hawk_8_segment.wav,0.31203777552204176,0.016027529,3491.0067745816996,1496.131088621949,4818.21657256018,-435.631,39.975365,-24.55501,25.76739,-121.78914,26.823694,7.231487,21.418865,-32.862278,12.429227,22.955261,15.28563,17.727167,11.664149,3.4345803,12.8922415,10.972585,12.685116,-5.639595,10.1011715,2.8775303,8.471112,-3.8633866,8.948177,-11.658057,8.022211,26.93634012473483,12.483238289596903,23.832472831110092,15.014374239029557,16.673539736728763,23.21716112890663,57.12169222304699,Red-tailed Hawk_filtered
